,name,x_coord,y_coord,orig_width,orig_height,orig_area,masked_width,masked_height,masked_area,masked_length,p20_masked,p21_masked
83,window_84,0.18500000000000003,-0.7649999999999998,0.04999999999999999,0.050000000000000044,0.002500000000000002,0.04999999999999999,0.050000000000000044,0.002500000000000002,0.20000000000000007,15999.999999999989,290.8764146381244
84,window_85,0.23500000000000001,-0.7649999999999998,0.04999999999999999,0.050000000000000044,0.002500000000000002,0.04999999999999999,0.050000000000000044,0.002500000000000002,0.20000000000000007,18399.999999999985,203.2746970969537
85,window_86,0.28500000000000003,-0.7649999999999998,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.20000000000000018,15199.999999999973,170.40827747129939
86,window_87,0.3350000000000001,-0.7649999999999998,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.20000000000000018,32799.99999999994,403.8508861072656
87,window_88,0.385,-0.7649999999999998,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.20000000000000018,40799.99999999993,686.9239669084961
88,window_89,0.43500000000000005,-0.7649999999999998,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.20000000000000018,16399.99999999997,118.23110089715632
89,window_90,0.485,-0.7649999999999998,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.20000000000000018,5999.999999999989,66.1293992193088
90,window_91,0.535,-0.7649999999999998,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.20000000000000018,9999.999999999982,123.06098800130856
91,window_92,0.5850000000000001,-0.7649999999999998,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.20000000000000018,9199.999999999984,107.11300620715038
92,window_93,0.6350000000000001,-0.7649999999999998,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.20000000000000018,4799.999999999992,53.73730937501342
93,window_94,0.685,-0.7649999999999998,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.20000000000000018,12399.999999999978,187.41201679776532
94,window_95,0.7350000000000001,-0.7649999999999998,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.20000000000000018,7199.999999999987,93.7142338875698
95,window_96,0.785,-0.7649999999999998,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.20000000000000018,3199.9999999999945,14.637555015559414
96,window_97,0.8350000000000001,-0.7649999999999998,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.20000000000000018,14399.999999999975,157.40322465989334
97,window_98,0.8850000000000001,-0.7649999999999998,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.20000000000000018,16799.99999999997,228.17945186691185
98,window_99,0.935,-0.7649999999999998,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.20000000000000018,2799.999999999995,9.651307800729516
99,window_100,0.9850000000000001,-0.7649999999999998,0.04999999999999993,0.050000000000000044,0.0024999999999999988,0.029999999999999916,0.050000000000000044,0.0014999999999999972,0.15999999999999992,2666.6666666666715,27.1299536354408
100,window_101,0.035,-0.7149999999999997,0.05,0.050000000000000044,0.0025000000000000022,0.05,0.050000000000000044,0.0025000000000000022,0.20000000000000007,19599.99999999998,264.321255152416
101,window_102,0.085,-0.7149999999999997,0.05000000000000001,0.050000000000000044,0.0025000000000000027,0.05000000000000001,0.050000000000000044,0.0025000000000000027,0.20000000000000012,15199.999999999984,222.83070080981872
102,window_103,0.135,-0.7149999999999997,0.04999999999999999,0.050000000000000044,0.002500000000000002,0.04999999999999999,0.050000000000000044,0.002500000000000002,0.20000000000000007,13199.99999999999,195.67059211519805
103,window_104,0.18500000000000003,-0.7149999999999997,0.04999999999999999,0.050000000000000044,0.002500000000000002,0.04999999999999999,0.050000000000000044,0.002500000000000002,0.20000000000000007,7599.9999999999945,93.5580293607867
104,window_105,0.23500000000000001,-0.7149999999999997,0.04999999999999999,0.050000000000000044,0.002500000000000002,0.04999999999999999,0.050000000000000044,0.002500000000000002,0.20000000000000007,19599.999999999985,280.74909772352373
105,window_106,0.28500000000000003,-0.7149999999999997,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.20000000000000018,5999.999999999989,26.884731989548573
106,window_107,0.3350000000000001,-0.7149999999999997,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.20000000000000018,30399.999999999945,434.70274208086477
107,window_108,0.385,-0.7149999999999997,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.20000000000000018,39199.999999999935,576.9558223130795
108,window_109,0.43500000000000005,-0.7149999999999997,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.20000000000000018,16799.99999999997,195.36309250315253
109,window_110,0.485,-0.7149999999999997,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.20000000000000018,5599.99999999999,100.34408311003466
110,window_111,0.535,-0.7149999999999997,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.20000000000000018,3599.9999999999936,55.32781960815361
111,window_112,0.5850000000000001,-0.7149999999999997,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.20000000000000018,7599.999999999986,97.97419668798305
112,window_113,0.6350000000000001,-0.7149999999999997,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.20000000000000018,13599.999999999976,222.28283198720737
113,window_114,0.685,-0.7149999999999997,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.20000000000000018,13199.999999999976,141.41430125853572
114,window_115,0.7350000000000001,-0.7149999999999997,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.20000000000000018,15999.999999999973,286.11800705752165
115,window_116,0.785,-0.7149999999999997,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.20000000000000018,19599.999999999967,375.33324084864245
116,window_117,0.8350000000000001,-0.7149999999999997,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.20000000000000018,14399.999999999975,174.68995494102737
117,window_118,0.8850000000000001,-0.7149999999999997,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.20000000000000018,12799.999999999978,155.6488950057135
118,window_119,0.935,-0.7149999999999997,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.20000000000000018,11999.999999999978,112.46148049292006
119,window_120,0.9850000000000001,-0.7149999999999997,0.04999999999999993,0.050000000000000044,0.0024999999999999988,0.029999999999999916,0.050000000000000044,0.0014999999999999972,0.15999999999999992,12000.000000000022,136.71011518186188
120,window_121,0.035,-0.6649999999999997,0.05,0.050000000000000044,0.0025000000000000022,0.05,0.050000000000000044,0.0025000000000000022,0.20000000000000007,11599.999999999989,147.31123615721518
121,window_122,0.085,-0.6649999999999997,0.05000000000000001,0.050000000000000044,0.0025000000000000027,0.05000000000000001,0.050000000000000044,0.0025000000000000027,0.20000000000000012,9599.999999999989,183.93526910502675
122,window_123,0.135,-0.6649999999999997,0.04999999999999999,0.050000000000000044,0.002500000000000002,0.04999999999999999,0.050000000000000044,0.002500000000000002,0.20000000000000007,11999.99999999999,206.7586882877938
123,window_124,0.18500000000000003,-0.6649999999999997,0.04999999999999999,0.050000000000000044,0.002500000000000002,0.04999999999999999,0.050000000000000044,0.002500000000000002,0.20000000000000007,13199.99999999999,250.93803861675946
124,window_125,0.23500000000000001,-0.6649999999999997,0.04999999999999999,0.050000000000000044,0.002500000000000002,0.04999999999999999,0.050000000000000044,0.002500000000000002,0.20000000000000007,10799.999999999993,113.1091098489006
125,window_126,0.28500000000000003,-0.6649999999999997,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.20000000000000018,9999.999999999982,155.80664637378825
126,window_127,0.3350000000000001,-0.6649999999999997,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.20000000000000018,13599.999999999976,179.27837689399772
127,window_128,0.385,-0.6649999999999997,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.20000000000000018,15999.999999999973,340.53154535830555
128,window_129,0.43500000000000005,-0.6649999999999997,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.20000000000000018,15199.999999999973,251.6094944023291
